start_time,text,video_url,summary
210.0,if you live in a place that experiences colder temperatures you might notice that there's condensation on your window when you're hitting the inside of your house and it's very cold on the outside and this condensation eventually starts to drip down it lands on the windowsill and then it can drift down and kind of leave those streaky marks on paint or it can eventually build up and lead to mould and mildew so if you notice that there's a lot of condensation on your windows you might want to pay extra attention in the colder,https://www.youtube.com/watch?v=6e5IMM1mrTc,"Condensation on windows in cold temperatures can lead to moisture damage and mold growth, necessitating careful attention and maintenance."
240.0,cells with a mould and mildew protectant you can also use a mould and mildew cleaner to get rid of any existing build up choose the time day and the day you are going to clean your exterior Windows wisely an overcast day is ideal for cleaning your windows because too much sunshine or heat can actually bake product onto the window when you're trying to,https://www.youtube.com/watch?v=6e5IMM1mrTc,Choose an overcast day to clean your exterior windows using a mould and mildew cleaner to efficiently remove build-up without the product baking onto the window due to excessive sunshine or heat.
270.0,turn it off think about it like a lot of sun is going to dry that product very quickly not giving you enough time to flip your squeegee over and get rid of it meeting you're going to have streaky windows and you're going to be wasting your time so clouds are your friends colder weather is your friend when it comes to cleaning windows alternatively you can pick early in the morning or later in the day after the sun has set but before it's completely dark out to clean your windows now when it comes to cleaning your windows let's go over some of the products tools and techn,https://www.youtube.com/watch?v=6e5IMM1mrTc,"Cleaning windows is more effective in cloudy or colder weather, or during early mornings or late evenings, to avoid quick drying and streaks caused by the sun."
300.0,that you want to use so in this case exterior Windows they get really dirty I don't want to use a microfiber cloth to do that just because it's going to be too much work and I like getting things done quickly and easily so in this case I'm recommending a double-sided squeegee now I have a really long one here you can get them in many different sizes get one that is suitable for your windows the recipe we're using for window cleaning is a gallon of water if you can get,https://www.youtube.com/watch?v=6e5IMM1mrTc,"For cleaning exterior windows quickly and easily, I recommend using a long, double-sided squeegee suitable for your window size along with a gallon of water."
330.0,warm or hot water that is great then you're going to add a cup of white vinegar white vinegar is great at cutting grease and dirt so it's very helpful to having this solution and finally we'll start with a teaspoon of dish soap now if your windows are really grimy You Can level that up to a tablespoon but adding too much dish soap is going to leave streaks behind and it's just going to be more work for you so start with a teaspoon and level up only if you need to so dip your squeegee into the,https://www.youtube.com/watch?v=6e5IMM1mrTc,"To clean very grimy windows effectively without leaving streaks, mix warm or hot water with a cup of white vinegar and start with a teaspoon of dish soap, increasing to a tablespoon only if necessary."
360.0,squeegee across the pain you should maybe need three or four swipes at most following that you'll flip over to the rubber side of tip of the squeegee and you're just going to repeat the same motion I actually find cleaning the windows like this to be one of the most satisfying cleaning jobs this truly is relaxing very gratifying and you get instant results I can do a window,https://www.youtube.com/watch?v=6e5IMM1mrTc,"Cleaning windows with a squeegee involves a few swipes with the rubber-tipped side for instant, gratifying, and relaxing results."
390.0,in our house like a sliding door pain and about 45 seconds when it comes to cleaning the exterior frames in casings there are a few different ways you can do the job if you have a pressure washer that's a great tool to use but if you want to do something manually that's pretty straightforward I think a really easy tool to use is a nylon head dish brush you fill it up with a little bit of soap water and vinegar you can use exactly the same dilution that we used for the window cleaning you just fill up the little body,https://www.youtube.com/watch?v=6e5IMM1mrTc,"Cleaning the exterior frames and casings of sliding doors can be efficiently done using a pressure washer, or manually with a nylon head dish brush filled with a mixture of soap, water, and vinegar."
420.0,cleaning main floor windows are easy enough you might need a step stool but generally speaking you should be okay to do those pretty safely if you want to clean second or third story Windows you might want to consider getting yourself an extending pole these come with threads on the top and then your squeegee that you pick up also should have a,https://www.youtube.com/watch?v=6e5IMM1mrTc,"Cleaning main floor windows is relatively straightforward and safe, often requiring just a step stool, but for higher floors like the second or third story, it's advisable to use an extending pole equipped with threads for attaching a squeegee."
450.0,screw them on and then you can extend and retract at your leisure now you're probably you might be the kind of person that wants to put on a harness and you know throw yourself off the roof and scale down and clean windows I'm not that person and if you have particularly high windows or an intense window cleaning job ahead of you that is a really good time to bring in prose who have ladders or scaffolding or harnesses whatever they need to get the job,https://www.youtube.com/watch?v=6e5IMM1mrTc,"This text suggests that while some may choose to undertake high or challenging window cleaning themselves using harnesses, it is safer and more practical to hire professionals equipped with the necessary ladders, scaffolding, or harnesses for such tasks."
480.0,when it comes to window and door tracks start by vacuuming up as much as you can with a brush attachment if you have a shot back that works too the next thing I would do is take That Same brush that we use to clean the exterior window casing that dish and sink brush with the soap filled body and the Nylon head and you can give it a nice scrub and then a rinse down they will look so much better but beware they,https://www.youtube.com/watch?v=6e5IMM1mrTc,"To clean window and door tracks effectively, start by vacuuming with a brush attachment, then scrub them using a soap-filled dish and sink brush with a nylon head, and rinse thoroughly for better results."
510.0,there is a build-up of moles in mildew and that's because the window is kind of the perfect place for mould and mildew to breed if you think about it it loves warmth it loves moisture and we've already talked about how there can be quite a bit of moisture bills after due to temperature changes between the outside and the inside of a home so will them will do something you really want to,https://www.youtube.com/watch?v=6e5IMM1mrTc,"Mildew and mold accumulate around windows due to the ideal breeding conditions provided by warmth and moisture, exacerbated by temperature variations between the inside and outside of a home."
540.0,first you want to open the window or door and just brush as much of it as you can out next you can mix up a solution of borax and vinegar just equal parts in a small container and apply it to the moldy surface with a cleaning toothbrush you can leave this for about 10 minutes if you like if it's kind of a prominent stain or you can start scrubbing immediately if it's not so bad when that's done you can rinse the area,https://www.youtube.com/watch?v=6e5IMM1mrTc,"To remove mold, open a window or door, brush off excess mold, apply a mixture of equal parts borax and vinegar using a toothbrush, let sit for 10 minutes if the stain is prominent or scrub immediately if mild, and then rinse the area."
570.0,you can use a mould and mildew treatment spray just give it a little zap let it dry and you can retreat this area every month every few months just to avoid that mould and mildew from building up again window screens don't need to be cleaned frequently but when you do clean them you want to make sure that you're doing it correctly,https://www.youtube.com/watch?v=6e5IMM1mrTc,Use a mold and mildew treatment spray regularly on affected areas and clean window screens properly as needed to prevent buildup.
600.0,and you can either do these in the bathtub if it is colder out or you can take them outside and just do them outside if they're not too bad you can use a shower head and kind of just spray them down or if you're outside you can use a hose or kind of just gently give them a cleaning I mean there's not any real dirt that's building up there it's more cobwebs and just larger particles of dirt that can easily be rinsed off if you do notice that they're,https://www.youtube.com/watch?v=6e5IMM1mrTc,You can clean items by rinsing them with a shower head indoors or a hose outdoors to remove cobwebs and larger dirt particles.
630.0,window cleaning solution we were talking about water vinegar and dish soap you can use an iron handle scrub brush a link one for you down below and contrary to popular belief there is no iron in it you dip that in there and just give it a light scrub now I wouldn't recommend pushing too hard because the mesh is quite sensitive you don't want to cause any tears along the border now speaking of tears in that mesh on your window screens if you notice there,https://www.youtube.com/watch?v=6e5IMM1mrTc,"The text discusses making a window cleaning solution using water, vinegar, and dish soap, applied with an iron handle scrub brush to clean window screens gently to avoid tearing the mesh."
660.0,repair kits that you can pick up and I would have had one here for you but since we're in some sort of a pseudo house arrest lockdown situation we still can't walk into a store and pick things up when we absolutely need them so I hope to be able to demonstrate that for you in the future but for now I will link one down below for you which I would get the good news is when you read the package instructions it's very easy to use so now you know all the,https://www.youtube.com/watch?v=6e5IMM1mrTc,"Due to current lockdown restrictions, I couldn't provide a physical repair kit for demonstration but will link to an easily usable recommended option you can review and potentially purchase."
690.0,things about cleaning interior and exterior windows and doors and that brings me to this week's comment question I have to ask you are you the kind of person that would put on one of those harnesses and clean the Burj Khalifa or one of those really tall buildings would you be comfortable doing that without excite you or that scare the crap out of you I am in the latter category please and thank you I want to be as close to the ground as,https://www.youtube.com/watch?v=6e5IMM1mrTc,"The text discusses cleaning interior and exterior windows and doors and asks whether readers would be comfortable using a harness to clean skyscrapers, like the Burj Khalifa, or if they, like the speaker, prefer staying close to the ground."
720.0,let me know how you would handle that in the comments down below now that you know how to clean windows like a pro I invite you to check out our other clean like a pro videos this is where I give you all the Professional Cleaning secrets on how to clean a certain thing we dive deep so that you can nail it you haven't done so already make sure you subscribe to the clean my space channel thanks so much for watching and we'll see you next time,https://www.youtube.com/watch?v=6e5IMM1mrTc,"The text invites viewers to comment on how they would clean windows, encourages checking other professional cleaning tip videos, and to subscribe to the ""Clean My Space"" channel for more deep-dive cleaning secrets."
0.0,one of the critiques we get here on the clean my space channel is that we're always cleaning clean spaces well guess what we love this bathroom unclean it is Dirty there is thick toothpaste layered everywhere the toilet let's just call it on kempt being polite here there's dirty towels everywhere the bathtub is a mess it's gross so in this video we are going to get down to business and clean some of the dirtiest places in this bathroom for dramatic purposes I've laid out all of the products,https://www.youtube.com/watch?v=9NGpZ3QL7go,"In response to critiques of cleaning already tidy areas, this Clean My Space channel video will tackle the dirtiest parts of a heavily soiled bathroom, using a variety of cleaning products."
30.0,care for you but my recommendation anytime that you go to clean your bathroom is to gather all the products and tools that you're going to need ahead of time and keep them central in your bathroom so certainly not in the tub because you will be clean the tub but in a little catty or just outside the door sitting on what I like to call a Costa's so that your products don't seep into and ruin the surface they're sitting on and what you want to do is just load up that caddy with the products and tools that you're going to need everything from cloths,https://www.youtube.com/watch?v=9NGpZ3QL7go,"When cleaning your bathroom, prepare by gathering all necessary cleaning products and tools in a caddy or on a coaster outside the door to prevent surface damage and keep them organized and accessible."
60.0,brushes and sponges to products and sprays that way you don't have to be running back and forth wasting your time finding that product that you need and you wish you had packed let's get started with some of the cleaning tools that you're going to need obviously the toilet bowl rush is pertinent it is sitting off to the side I'm not going to pick it up and waving your face because it is used and we can just leave it where it is but we can all just take a moment and envision at 12:00 okay once that's done microfibre cloths I also recommend paper towels,https://www.youtube.com/watch?v=9NGpZ3QL7go,"The text discusses organizing cleaning supplies ranging from brushes and sponges to products and sprays, emphasizing efficiency and preventing time waste, while highlighting essential cleaning tools such as a toilet bowl brush and microfiber cloths."
90.0,these are important I like to use these on the toilet I don't like to use microfiber cloths on the toilet now I also like a flat weave microfiber cloth these are really great for cleaning any of your glass or flat finishes flat shiny finishes in the bathroom next up I've got rubber gloves these are important for obvious reasons a to protect your beautiful hands and be so that you can be a cleaning superhero and not be scared of touching anything grinding or gross in the bathroom we've also got these,https://www.youtube.com/watch?v=9NGpZ3QL7go,"The text highlights a preference for using specific types of cleaning tools in the bathroom, including flat weave microfiber cloths for glass and shiny surfaces, and emphasizes the importance of using rubber gloves for hand protection and effective cleaning."
120.0,non-scratch scrub pads these are by makers clean actually a few of the products here are by makers clean which is our sister company I'll put a link for you down below but I really like these for cleaning tiles because they are flexible they have a large scrubbing surface and they are non scratch meaning they're also great for using on fiberglass tubs which will get to in a minute then I've got this little detail brush here which you can use for cleaning toilets you can also use it for cleaning grout or any,https://www.youtube.com/watch?v=9NGpZ3QL7go,"Non-scratch scrub pads by Makers Clean are ideal for cleaning tiles and fiberglass tubs due to their flexibility, large scrubbing surface, and scratch-free property, complemented by a small detail brush useful for toilets, grout, and detailed cleaning tasks."
150.0,will small corners or crevices we've also got a larger scrub brush here this is referred to as the iron handle scrub brush not because it's made from iron but because it's quite literally in the shape of an iron and this is really good if you're cleaning grout you're not to use this on a tub this bristle would actually scratch a fiberglass tub so we would never use that there this is just if you're tackling dirty grout there of course other specialty cleaning tools that you might need depending on what challenges the bathroom throws your way but this,https://www.youtube.com/watch?v=9NGpZ3QL7go,"The text describes different types of cleaning tools, including a larger iron handle scrub brush shaped like an iron, suitable for cleaning grout but not for use on fiberglass tubs due to potential scratching."
180.0,three different microfiber cleaning cloths here these are the og cloth over at makers clean just our original 16 by 16 microfiber Terry weave cloth and the reason we have different colours is because some people don't like to cross contaminate so you might know that you're green red and blue cloths are the ones that use in the bathroom and that you're pink and purple claws are the ones that using the,https://www.youtube.com/watch?v=9NGpZ3QL7go,"Three different microfiber cleaning cloths are offered, each in various colors to prevent cross-contamination, with specific colors designated for particular cleaning areas like bathrooms."
210.0,coloured cloths so that people could come up with their own colour coding system and that is why it is there so leverage the system moving right along to cleaning products we've got a nice little display here first up in the spray bottle which is also available over at makers clean.com you can put in either vinegar and water I've vinegar right there to,https://www.youtube.com/watch?v=9NGpZ3QL7go,"The text discusses colored cloths designed for creating personal color coding systems and introduces a cleaning product display featuring a customizable spray bottle available at makersclean.com, suitable for vinegar and water mixtures."
240.0,a glass cleaner this is in lieu of spending money on the blue stuff there's absolutely no requirement to ever buy glass cleaner again for your bathroom or anywhere in the house just equal parts water and white vinegar in this spray bottle you could also make an all-purpose cleaner which is 2 cups of water and a half teaspoon of dish soap this is really great for cleaning all of the general surfaces in the bathroom so on our marble countertop even our cabin,https://www.youtube.com/watch?v=9NGpZ3QL7go,"This text suggests making homemade glass cleaner with equal parts water and white vinegar and an all-purpose cleaner using 2 cups of water and half a teaspoon of dish soap, negating the need to buy commercial glass cleaners."
270.0,France any fingerprints that we see on the wall something like that I would use all-purpose cleaner for now one little thing I want to point out about some of those dread marks on the wall you might actually need vinegar to remove that because some of it might be remnants from splashed water which might have some hard water deposits left behind so if you do notice any of that you can test and hidden area first and use a little bit of white vinegar on a microfiber cloth I just wanted to throw that little tip in there for you next up we have one of my longtime,https://www.youtube.com/watch?v=9NGpZ3QL7go,"To remove fingerprints and other marks on walls, use all-purpose cleaner, but for stubborn stains like hard water deposits, a microfiber cloth dabbed with white vinegar might be necessary."
300.0,sprinkle it into the sink just to help provide that abrasion to lift up any of the you know gunk or schmutz that's residual on a surface you can even sprinkle this into the toilet for the same purpose you can put it,https://www.youtube.com/watch?v=9NGpZ3QL7go,Sprinkle it into the sink or toilet to provide abrasion and lift up residual gunk or schmutz from surfaces.
330.0,equal parts dish soap and baking soda and you can even lift stains off of granite and marble surfaces by creating a little poultice with baking soda and some hydrogen peroxide covering it with plastic wrap for 24 hours wiping it away and there you go you're seeing it's gone so many great uses for baking soda definite must in the bathroom I already talked,https://www.youtube.com/watch?v=9NGpZ3QL7go,"A mixture of dish soap and baking soda can remove stains from granite and marble surfaces by applying a poultice of baking soda and hydrogen peroxide, covered with plastic wrap for 24 hours, to effectively clean and enhance the utility of baking soda in household cleaning."
360.0,enough said we all know where it gets used now you also might want to consider a disinfectant in the bathroom this is in the event that someone is sick or there has been some sort of a bowel movement that didn't occur in the toilet and as someone who is the mother of a young child this happens regularly in her home so yes we do engage with disinfectant every now and then,https://www.youtube.com/watch?v=9NGpZ3QL7go,"The text suggests the regular use of disinfectants in the bathroom, especially when dealing with sickness or accidents involving young children."
390.0,I'm a firm Believer that you don't want to over disinfect a surface our bodies really need exposure to bacteria but at the same time we don't need exposure to things that are just straight up going to make a sick for no reason before you start cleaning anything in the bathroom job number one is to clear your services this way you don't have to work around things you just have one easy flat surface that you can work with you don't have to worry if anything sprays or drips vertically on to horizontal surfaces and it gives you,https://www.youtube.com/watch?v=9NGpZ3QL7go,"While recognizing the need for some bacterial exposure to maintain health, it's important to clear surfaces before disinfecting to ensure a straightforward and effective cleaning process in the bathroom."
420.0,the lounge a really good idea of what's clean and what is disgusting and in this bathroom there is a lot going on so job number one is to sort of look straight down and see what's happening there's a lot of toothpaste in this sink there's some toothpaste splashes over there I'm noticing some darkness back here which might need a little bit more work I see some very obvious,https://www.youtube.com/watch?v=9NGpZ3QL7go,"The text describes the initial observation of a messy bathroom, identifying toothpaste residue and other unclear grime as areas needing attention."
450.0,level and I'll have a look at the counter from this angle which also tells me a bit of a different story so I know what's thick what's kind of gunky and what's going to need a decent amount of pre-treatment so I'm just going to go to town with my pretre and again this is just dish soap and water now in the sink I'm also going to,https://www.youtube.com/watch?v=9NGpZ3QL7go,The text describes someone assessing the condition of an item to determine which areas require strong pre-cleaning using a mixture of dish soap and water.
480.0,put on some baking soda because that is going to help provide that mild operation and lift off that toothpaste so I'm going to start from the top and work my way to the bottom pretty liberally here because for pre-reading and pre soaking to work the surface needs to be really wet and some of these things might be tempting to touch,https://www.youtube.com/watch?v=9NGpZ3QL7go,"Applying baking soda liberally on the surface helps to pre-soak and lift off toothpaste, which facilitates a thorough cleaning from top to bottom."
510.0,(Unintelligible),https://www.youtube.com/watch?v=9NGpZ3QL7go,"As the text provided is marked as ""Unintelligible,"" it is impossible to summarize it accurately in one sentence."
540.0,sitting on this area for a few minutes now it's hot it's time to do it's work and now I'm going to get rid of it and I want to show you what it's like to use some heavier Duty tools now again as I said it's really important to let the product sit and do the work because despite the fact that I have these tools here I don't want to do too much extra work I'm not all about that hard-working life so first I'm going to get gloves on because can't do any more damage to my nails I've already written them enough this week but also I don't want to have,https://www.youtube.com/watch?v=9NGpZ3QL7go,"The text describes someone preparing to use heavy-duty tools after letting a product work on its own, emphasizing the importance of ease and minimal effort, while also donning gloves to protect their nails."
570.0,building up around these areas here this is where we see a lot of hard water toothpaste splatters and the like and then if I see anything like this I can sort of just use the edge of my brush to see how we're doing that's pretty good I came off nice and easy,https://www.youtube.com/watch?v=9NGpZ3QL7go,"The text describes cleaning toothpaste splatters and hard water stains from certain areas using the edge of a brush, noting the ease with which the stains are removed."
600.0,if you felt like being really detailed and scoring extra points you could also use this brush to scrub right under the rim of the sink I'd give you honestly 10 extra bonus points for this job and then what I like to do is just take my cloth and work using what I call the SSE pattern which I've talked about once or twice here on the clean my space channel to simply wipe and clean the surface again I'm working in,https://www.youtube.com/watch?v=9NGpZ3QL7go,"The text instructs on using a brush to thoroughly clean under the rim of the sink for extra points, and then using a cloth in an SSE pattern to wipe down the surface, as mentioned on the Clean My Space channel."
630.0,I've switched over to a scrub cloth here and the reason this is,https://www.youtube.com/watch?v=9NGpZ3QL7go,The text suggests someone explaining why they have decided to start using a scrub cloth.
660.0,make choice is because it's flexible and I already have baking soda and dish soap right here in the sink so this is providing that great abrasion and it's going to leave the sink with a nice clean glossy finish when all is done a quick buff from a dry microfiber cloth it's also let's you get rid of any of those remaining pesky hairs there's always one always one straggler quite literally,https://www.youtube.com/watch?v=9NGpZ3QL7go,"Using baking soda and dish soap for cleaning provides flexibility, great abrasion, and leaves the sink with a glossy finish, easily removing any pesky remaining hairs."
690.0,now if for whatever reason you notice that your surfaces have dried up while waiting for you to come back you can just spray them that's fine I'm going to start from the left and work my way to my right I've got my scrub brush hear my scrub cloth and a damp microfiber cloth so I always start with my lightest tool but then I'm going to work my way up to something a little,https://www.youtube.com/watch?v=9NGpZ3QL7go,"If your surfaces dry up while cleaning, simply respray them and start cleaning from left to right using increasingly heavier tools from a scrub brush to a damp microfiber cloth."
720.0,will take me a little bit of extra time so I've just done a quick visual scan there's nothing else so I'm just going to use my cloth to do the rest of my work in a bathroom points of contact are very important places because we are touching ourselves and then touching the things and then touching our face and touching ourselves again and they can get really grimy really fast and these,https://www.youtube.com/watch?v=9NGpZ3QL7go,"A quick visual inspection of the bathroom reveals no major issues, so I'll use my cloth to clean the frequently touched areas, which can accumulate grime quickly due to frequent contact."
750.0,are relay points for passing on germs to people so it's important that we keep these areas clean and if you so choose disinfected now what I'm going to do is just show you how I would clean a point of contact and of course for light switch played I am not going to spray it directly because I don't want to short any circuits here instead I'm going to spray my cloth with all-purpose cleaner and then I am simply going to give it a really good wipe down sorry for the bad lighting,https://www.youtube.com/watch?v=9NGpZ3QL7go,"The text emphasizes the importance of keeping high-contact areas clean to prevent the spread of germs, demonstrating proper cleaning technique by spraying cleaner onto a cloth rather than directly onto a light switch to avoid damaging it."
780.0,and what this does by this scrubbing motion that I'm doing is helps to break up and get rid of slash kill there goes the fan any bacteria grime grease dirt fingerprints germs etc and again if I'm really concerned let's say someone in the house had the flu then I could use a disinfecting product on that surface I would just have to make sure that I'm using it in a way that safe for whatever it is that I'm cleaning so for example I wouldn't spray a disinfectant,https://www.youtube.com/watch?v=9NGpZ3QL7go,"The text explains that scrubbing helps remove various contaminants like bacteria and dirt, and if necessary, a disinfectant can be used safely for deeper cleaning, especially if there has been an illness like the flu."
810.0,electrical issues I'd want to make sure that any surface I'm spring the disinfecting product on it is safe for that particular surface other points of contact include faucet handles toilet flushers door handles cabinet poles etc you'll notice that I'm surrounded by a canopy of textiles here in the bathroom and the cleaning world we call textiles soft surfaces they love to cling on to moisture they love to cling on,https://www.youtube.com/watch?v=9NGpZ3QL7go,"When using disinfecting products, ensure they are safe for the surfaces being treated, like faucets, door handles, and textiles which can retain moisture."
840.0,bacteria and germs in the bathroom especially when you're dealing with toilet plume you know there's always a nice soft cosy place for that little flicker of bacteria to land and we want to make sure really and truly that we are cleaning these surfaces on a regular basis so what that looks like is pulling your soft surfaces out of the bathroom and changing them out at least once a week so towels face cloths and hand towels in my house get changed generally speaking twice a week and things like scatter Rugs where,https://www.youtube.com/watch?v=9NGpZ3QL7go,"To minimize bathroom bacteria and germs, especially from toilet plume, regularly clean surfaces and replace soft items like towels, face cloths, and rugs at least once a week."
870.0,can be laundered once a month as well so just keep those soft surfaces in mind and then other things to remember when you're in the bathroom is to make sure that you're ventilating properly during and after bathing so that moisture doesn't linger in your soft surfaces and to are them out properly when you were done using them so that means opening the shower curtain fully,https://www.youtube.com/watch?v=9NGpZ3QL7go,"Ensure soft bathroom surfaces are laundered monthly and maintain proper ventilation during and after bathing to prevent moisture buildup, and fully open the shower curtain after use to air it out."
900.0,instead of grouping them into a corner or on a hook where are will have trouble circulating we're doing this new thing here on Youtube using the YouTube membership program where you can become a clean my space community member now there is zero pressure you do not have to do this you will always get our videos for free right here on the clean my space channel but in this new world where people are looking for ways to support,https://www.youtube.com/watch?v=9NGpZ3QL7go,"We're introducing a YouTube membership program on the Clean My Space channel to offer community membership without pressure, while continuing to provide free content."
930.0,the creators or podcasts or newsletters that they love clean my space felt like you know what we should throw our hat in the ring because I know it looks like all fun and games to run a YouTube channel but there are significant expenses love the work that we do but it would be a really great help to help us support our channel so there are two ways that you can do this you can either become a clean my space community member or you can become a producer producers actually get their names put up on the screen so if you do want to become a member there's a little join button up,https://www.youtube.com/watch?v=9NGpZ3QL7go,"The creators of ""Clean My Space"" are seeking financial support for their YouTube channel and are offering options to either join as a community member or a producer, the latter including the perk of having one's name displayed on screen."
960.0,commenting on clean my space videos and so much more so yeah if you want to become a member and support the clean my space Channel please go ahead and do so it would mean so much to us this brings me to this week's common question which is what is the grossest thing for you when it comes to cleaning your bathroom what is the one thing where you just like for me it's the drains I find the drains disgusting I would take cleaning a toilet over cleaning a drain,https://www.youtube.com/watch?v=9NGpZ3QL7go,"The text invites viewers to support the ""Clean My Space"" channel, highlights the benefits of membership, and engages the audience by asking them to share their most disliked bathroom cleaning task, revealing the speaker's personal aversion to cleaning drains."
990.0,that walks you through how to clean the entirety of your bathroom in detail you can click this link right over here and as always don't forget to subscribe to clean my space channel if you haven't done so already thanks so much for watching and we'll see you next time,https://www.youtube.com/watch?v=9NGpZ3QL7go,"This text provides a guide on thoroughly cleaning your bathroom, available through a linked video, and encourages viewers to subscribe to the Clean My Space channel."
0.0,the fridge is one of those places where if it looks clean on the outside we can tell ourselves and that it's clean on the inside but we all know that isn't quite the case you've got those crisper drawers that aren't so clean shelves over time can have crusty build-up from chicken juice ketchup maple syrup and anything else you put in there it's going to drip it's going to leave it's Mark and eventually it's going to gross you out so in this video I'm not Alina show you,https://www.youtube.com/watch?v=n_O_b3Xfvkc,"The fridge may appear clean on the outside, but its interior often harbors unclean crisper drawers and shelves with crusty build-ups from various drippings, which this video will address."
30.0,how to clean a fridge properly because you should be doing it every now and then but I'm going to show you how to clean your fridge like a pro and just a quick reminder if you haven't done so already to subscribe to the clean my space channel and give this video a thumbs up if when you take a jar out of the fridge you know there's a little bit of bounce back you know it's a little bit sticky down there come on you've been there I have and just a quick note this video has been brought to you by squarespace make sure that you stick around until the end of the video,https://www.youtube.com/watch?v=n_O_b3Xfvkc,"The text describes a professional fridge cleaning tutorial, encourages subscribing to the Clean My Space channel, liking the video, and mentions a sponsorship by Squarespace."
60.0,first thing's first you got to empty the fridge don't be judgemental here just pull everything out and get it on your counter what I did instead of unplugging my fridge is I actually turned off the cooling mechanism so that I wasn't wasting electricity during this process you just have to make sure that you turn it back on at the end of the cleaning,https://www.youtube.com/watch?v=n_O_b3Xfvkc,The text offers a step-by-step guide on how to efficiently clean a fridge by turning off the cooling mechanism to save electricity and removing all items to assess and organize them.
90.0,now as with any cleaning task I'm just working from the top to the bottom that way I'm being strategic and I'm not forgetting anything next up it's time to remove the baskets the bins and the shelves if you're not too familiar with your fridge I would say to do this,https://www.youtube.com/watch?v=n_O_b3Xfvkc,"When cleaning, work from top to bottom to be strategic and thorough, and remove baskets, bins, and shelves from the fridge, especially if you're unfamiliar with its setup."
120.0,play and carefully that way you don't break anything having been in a cleaning business for a long time I can tell you I have broken one or two fridge shelves and I've learnt over the years do it gingerly now I'm going to pretreat the inside of the fridge with a simple all-purpose cleaner will deal with that after next up I'm sprinkling some,https://www.youtube.com/watch?v=n_O_b3Xfvkc,"From long experience in a cleaning business, the speaker advises to handle cleaning, especially of fragile items like fridge shelves, with care and is about to pretreat the fridge interior with an all-purpose cleaner."
150.0,soda in all of these little trees and bins and on the shelves as well as spraying it with all-purpose cleaner this is going to help provide a little bit of extra abrasion deodorization and stain removal I've got a cleaning toothbrush a microfiber cloth and some all-purpose cleaner and I'm going to tackle the inside of this fridge moving from the top to the bottom working my way from left to right now I'm respraying any,https://www.youtube.com/watch?v=n_O_b3Xfvkc,"Cleaning the inside of a refrigerator using soda, all-purpose cleaner, a cleaning toothbrush, and a microfiber cloth involves a methodical approach from top to bottom and left to right to enhance abrasion, deodorization, and stain removal."
180.0,is that a clean only because I want to make sure that they're nice and wet when I'm actually giving them a wipe down that way if they're any stains they'll come off easier the cleaning toothbrush is there to get into those little grooves particularly in the crisper drawer and the shelf area you know you can finally dried up pieces of lettuce or small little chunks of cheese that you really can't get out any other way aside from flicking them out with a little toothbrush finally I'm tackling the gaskets which are those little rubber seals around the,https://www.youtube.com/watch?v=n_O_b3Xfvkc,"The text describes a thorough cleaning method involving wetting surfaces for easier stain removal, using a toothbrush to clean hard-to-reach grooves and crumbs in the fridge, and specifically addressing the rubber gaskets to ensure all areas are clean."
210.0,those can get dirty and filthy over time so use your cleaning toothbrush give it a good little scrub and then wipe it clean with a microfiber cloth you can also do your door hinges at this time too now I'll take this double-sided sponge I make sure it's damp and then I'm going to tackle each,https://www.youtube.com/watch?v=n_O_b3Xfvkc,"To clean dirty and filthy items, use a cleaning toothbrush for scrubbing followed by wiping with a microfiber cloth, and consider cleaning door hinges simultaneously, then use a damp double-sided sponge to tackle each item."
240.0,are these shelves and bins and drawers doesn't take too long what I find is when they had a chance to pretreat they clean up much easier and that baking soda really helps remove any of the extra gunky stuff that's been built up now for these bigger items I like to clean them and replace them one at a time because frankly it can be really overwhelming to find counter space particularly when all of your refrigerated items are on your counter as well so for these bigger things I would just,https://www.youtube.com/watch?v=n_O_b3Xfvkc,"Cleaning shelves, bins, and drawers is more effective with pretreatment and baking soda, and handling larger items one at a time prevents overwhelming clutter, especially when counter space is limited."
270.0,you don't want to have excess moisture going back into the fridge after you've cleaned it again if you're unsure how your shelves or your bins get reinstalled just work slowly and make sure that you don't break or damage anything because these Fridge components can be so expensive to replace,https://www.youtube.com/watch?v=n_O_b3Xfvkc,"When reinstalling shelves and bins in your fridge after cleaning, do so carefully and slowly to avoid damage since replacements can be costly."
300.0,is panels of glass are also very challenging to work with so just move slowly handle them gently and when you're cleaning and rinsing and replacing them just take a little bit of extra time you've got to take my word on this one,https://www.youtube.com/watch?v=n_O_b3Xfvkc,"Working with glass panels is challenging, so it's important to move slowly, handle them gently, and take extra time when cleaning, rinsing, and replacing them."
330.0,(Unintelligible),https://www.youtube.com/watch?v=n_O_b3Xfvkc,"I'm sorry, but I cannot provide a summary without a clearer text input. Please provide a more specific passage or clarify the text you'd like summarized."
360.0,what can be particularly difficult to clean in your fridge are these little Rings or stubborn spots that have just sat there and built up over time that is what's going to require the most amount of cleaning but that baking,https://www.youtube.com/watch?v=n_O_b3Xfvkc,"The most challenging areas to clean in your fridge are the stubborn, built-up rings or spots, which will require significant effort to clean, but baking soda can be effective."
